2026-03-01 06:26:31,296 [INFO] __main__: Database initialized
2026-03-01 06:26:31,575 [INFO] __main__: Skipping initial coefficient fetch for faster startup
2026-03-01 06:26:31,576 [INFO] __main__: Skipping initial event parsing for faster startup
2026-03-01 06:26:31,579 [INFO] apscheduler.scheduler: Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-01 06:26:31,579 [INFO] apscheduler.scheduler: Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-01 06:26:31,579 [INFO] apscheduler.scheduler: Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-01 06:26:31,580 [INFO] apscheduler.scheduler: Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-01 06:26:31,581 [INFO] apscheduler.scheduler: Added job "fetch_all_coefficients" to job store "default"
2026-03-01 06:26:31,581 [INFO] apscheduler.scheduler: Added job "check_and_notify" to job store "default"
2026-03-01 06:26:31,581 [INFO] apscheduler.scheduler: Added job "check_and_notify_events" to job store "default"
2026-03-01 06:26:31,581 [INFO] apscheduler.scheduler: Added job "fetch_and_store_events" to job store "default"
2026-03-01 06:26:31,581 [INFO] apscheduler.scheduler: Scheduler started
2026-03-01 06:26:31,581 [INFO] __main__: Scheduler started (interval=480s)
2026-03-01 06:26:31,583 [INFO] __main__: Web server started on port 8080
2026-03-01 06:26:31,583 [INFO] __main__: Bot starting polling...
2026-03-01 06:26:31,583 [INFO] aiogram.dispatcher: Start polling
2026-03-01 06:34:31,597 [INFO] apscheduler.executors.default: Job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 06:35:31 MSK)" executed successfully
2026-03-01 06:34:36,585 [INFO] apscheduler.executors.default: Running job "check_and_notify (trigger: interval[0:08:05], next run at: 2026-03-01 06:42:41 MSK)" (scheduled at 2026-03-01 06:34:36.579612+03:00)
2026-03-01 06:34:36,590 [INFO] apscheduler.executors.default: Job "check_and_notify (trigger: interval[0:08:05], next run at: 2026-03-01 06:42:41 MSK)" executed successfully
2026-03-01 06:35:31,588 [INFO] apscheduler.executors.default: Running job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 06:36:31 MSK)" (scheduled at 2026-03-01 06:35:31.579612+03:00)
2026-03-01 06:35:31,594 [INFO] apscheduler.executors.default: Job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 06:36:31 MSK)" executed successfully
2026-03-01 06:36:31,594 [INFO] apscheduler.executors.default: Running job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 06:37:31 MSK)" (scheduled at 2026-03-01 06:36:31.579612+03:00)
2026-03-01 06:36:31,600 [INFO] apscheduler.executors.default: Job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 06:37:31 MSK)" executed successfully
2026-03-01 06:37:31,593 [INFO] apscheduler.executors.default: Running job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 06:38:31 MSK)" (scheduled at 2026-03-01 06:37:31.579612+03:00)
2026-03-01 06:37:31,599 [INFO] apscheduler.executors.default: Job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 06:38:31 MSK)" executed successfully
2026-03-01 06:38:31,593 [INFO] apscheduler.executors.default: Running job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 06:39:31 MSK)" (scheduled at 2026-03-01 06:38:31.579612+03:00)
2026-03-01 06:38:31,599 [INFO] apscheduler.executors.default: Job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 06:39:31 MSK)" executed successfully
2026-03-01 06:39:31,587 [INFO] apscheduler.executors.default: Running job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 06:40:31 MSK)" (scheduled at 2026-03-01 06:39:31.579612+03:00)
2026-03-01 06:39:31,593 [INFO] apscheduler.executors.default: Job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 06:40:31 MSK)" executed successfully
2026-03-01 06:40:31,597 [INFO] apscheduler.executors.default: Running job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 06:41:31 MSK)" (scheduled at 2026-03-01 06:40:31.579612+03:00)
2026-03-01 06:40:31,603 [INFO] apscheduler.executors.default: Job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 06:41:31 MSK)" executed successfully
2026-03-01 06:41:31,593 [INFO] apscheduler.executors.default: Running job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 06:42:31 MSK)" (scheduled at 2026-03-01 06:41:31.579612+03:00)
2026-03-01 06:41:31,599 [INFO] apscheduler.executors.default: Job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 06:42:31 MSK)" executed successfully
2026-03-01 06:41:41,315 [INFO] bot.services.yandex_api: Fetched 75 surge data points
2026-03-01 06:41:41,315 [INFO] apscheduler.executors.default: Job "fetch_all_coefficients (trigger: interval[0:08:00], next run at: 2026-03-01 06:42:31 MSK)" executed successfully
2026-03-01 06:42:31,583 [INFO] apscheduler.executors.default: Running job "check_and_notify_events (trigger: interval[0:01:00], next run at: 2026-03-01 06:43:31 MSK)" (scheduled at 2026-03-01 06:42:31.579612+03:00)
